predictor,outcome,r2
MW_11-14_3_AnsVal,SF-36_3,0.0254736151
KW_52-55_4_AnsVal,SF-36_18,0.025464168
FSI_9-11_1_AnsText,HC_38_16,0.0254551347
GAD7_5E,HC_37_5,0.0254467976
ISQ_8-11_3_AnsVal,SF-36_3,0.0254290484
KW_43-46_4_AnsVal,SF-36_16,0.0253917116
ISQ_2-7_3_AnsVal,SF-36_11,0.025391047
GH_65-68_1,SF-36_15,0.0253792126
GH_37-41_4,SF-36_7,0.0253601481
CTXD_47-49_3_AnsVal,HC_38_6,0.0253442378
KW_47-51_2_AnsVal,SF-36_13,0.0253400392
MW_19-23_4_AnsVal,HC_37_1,0.0253362631
ISQ_8-11_1_AnsVal,SF-36_6,0.0253352823
MW_19-23_5_AnsVal,HC_37_5,0.0253148365
FSI_1-4_4_AnsText,SF-36_35,0.0252929199
MW_7-10_4_AnsVal,SF-36_10,0.0252916769
CTXD_39-43_3_AnsVal,HC_37_5,0.0252757617
MW_4B,SF-36_10,0.0252752621
KW_39-42_3_AnsVal,HC_38_4,0.0252727837
ISQ_12-15_2_AnsVal,HC_38_1,0.025270011
GH_34-A_1,SF-36_7,0.0252638743
GH_34-A_3,SF-36_7,0.0252638743
GH_20-A_2,SF-36_36,0.0252625717
DIET_26,HC_37_1,0.0252505661
BF_55-58_1_AnsVal,SF-36_35,0.0252378237
GH_65-68_5,SF-36_31,0.0252332851
MJM_3C_1,SF-36_18,0.0252252292
KW_39-42_3_AnsVal,SF-36_18,0.0252143574
MW_15-18_2_AnsVal,SF-36_10,0.0252116268
HCU_4_AnsVal,SF-36_5,0.0252047201
GH_37-41_5,SF-36_16,0.025199097
GH_25-28_1,SF-36_34,0.025191743
MJM_4A_1,HC_38_4,0.0251851852
GAD7_5E,SF-36_4,0.0251693972
HCU_25_AnsVal,SF-36_34,0.025168773
GH_83-86_1,HC_37_5,0.0251682079
GH_25-28_4,SF-36_3,0.0251680402
GH_44-48_5,SF-36_29,0.0251658385
GH_9-14_3,SF-36_27,0.0251623934
GH_34-A_1,SF-36_4,0.0251368894
GH_34-A_3,SF-36_4,0.0251368894
HCU_25_AnsVal,SF-36_25,0.0251316189
GH_21-24_3,HC_37_5,0.0251306157
HCU_F_22_AnsVal,HC_38_14,0.025112104
KW_39-42_2_AnsVal,SF-36_26,0.0251058333
RH_F_9A_F_6_AnsVal,HC_38_12,0.0251013756
BF_55-58_3_AnsVal,SF-36_30,0.0250871585
SF-36_2,SF-36_17,0.0250783433
GH_M_60-64_2,HC_37_1,0.0250744786
FSI_15,HC_37_1,0.0250703443
CTXD_24-28_3_AnsVal,SF-36_6,0.0250476801
MEDS_5,SF-36_9,0.0250472012
RH_M_9G_L_2_AnsVal,HC_37_3,0.0250459226
FSI_5-8_3_AnsText,HC_38_16,0.0250408258
DIET_24,HC_38_15,0.0250355481
RH_8a_2_AnsVal,SF-36_27,0.0250235981
DIET_27_32_5_AnsVal,SF-36_3,0.0250110147
MJM_4A_4_AnsVal,SF-36_4,0.025004329
KW_52-55_1_AnsVal,HC_37_5,0.0249994264
GAD7_5C,SF-36_4,0.0249822982
RH_F_9A_F_6_AnsVal,HC_38_16,0.0249816368
MW_11-14_4_AnsVal,HC_37_4,0.0249722198
CTXD_39-43_1_AnsVal,HC_38_7,0.0249689364
GH_37-41_4,SF-36_34,0.0249628762
FSI_1-4_1_AnsText,HC_38_15,0.0249475698
KW_47-51_4_AnsVal,HC_37_9,0.0249357305
KW_39-42_1_AnsVal,SF-36_25,0.0249238914
MW_4C,SF-36_14,0.0249229171
ISQ_8-11_4_AnsVal,SF-36_6,0.0249132708
FSI_14,HC_38_1,0.0249022022
CTXD_29-33_5_AnsVal,HC_38_7,0.0249020283
RH_6,SF-36_13,0.024883872
GH_83-86_5,SF-36_15,0.0248822565
KW_56-57_1_AnsVal,SF-36_27,0.0248794455
GH_44-48_1,SF-36_6,0.0248760539
CTXD_24-28_4_AnsVal,SF-36_12,0.0248714502
KW_52-55_2_AnsVal,SF-36_10,0.0248632541
RH_M_9G_L_6_AnsVal,HC_37_1,0.0248628648
RH_F_9A_F_5_AnsVal,SF-36_16,0.02485403
DEM_INSE_7,SF-36_31,0.0248424624
RH_3A,SF-36_3,0.0248236403
ISQ_2-7_4_AnsVal,SF-36_12,0.024807423
GAD7_5E,SF-36_10,0.0248045191
GH_44-48_5,SF-36_18,0.0248034572
GH_25-28_2,SF-36_10,0.0247986643
PHQ_2A-D_1_AnsVal,HC_37_1,0.0247960548
KW_52-55_4_AnsVal,SF-36_23,0.0247845962
RH_M_9G_L_6_AnsVal,HC_37_6,0.0247711927
KW_39-42_3_AnsVal,HC_37_1,0.0247669692
GH_73-78_5,SF-36_10,0.0247588089
GH_25-28_5,SF-36_27,0.0247566793
GH_44-48_1,SF-36_5,0.0247502184
ISQ_2-7_1_AnsVal,SF-36_10,0.0247248146
RH_5,SF-36_15,0.0247210908
FSI_1-4_3_AnsText,HC_38_15,0.0246996708
GH_65-68_1,SF-36_16,0.0246891102
AUDIT-C_9D,SF-36_17,0.0246882756
DEM_INC_3,SF-36_24,0.0246876985
KW_39-42_4_AnsVal,SF-36_18,0.0246871187
BPI_A-D_4_AnsText,SF-36_26,0.0246826577
HCU_27,HC_38_5,0.0246790957
CTXD_50-54_3_AnsVal,SF-36_12,0.0246779242
RH_6,SF-36_17,0.0246749691
MW_11-14_3_AnsVal,SF-36_4,0.0246723154
MJM_1A,SF-36_16,0.0246708031
GH_37-41_4,SF-36_31,0.0246675095
DEM_INC_3,SF-36_18,0.0246649121
RH_F_9A_F_4_AnsVal,SF-36_3,0.0246532735
GH_1-7_6,SF-36_13,0.0246415858
KW_39-42_1_AnsVal,SF-36_19,0.0246402723
GH_79-82_3,SF-36_28,0.0246259494
CTXD_24-28_5_AnsVal,HC_38_15,0.0246236359
HCU_26_AnsVal,SF-36_6,0.0246166774
PHQ_2A-D_4_AnsVal,HC_37_4,0.0246159172
KW_39-42_2_AnsVal,SF-36_35,0.024614449
MW_19-23_3_AnsVal,SF-36_12,0.0246136421
GH_69-71_2,SF-36_26,0.024612219
CTXD_47-49_2_AnsVal,HC_38_15,0.0246111609
SF-36_1,HC_37_1,0.024609744
BPI_3_AnsVal,SF-36_18,0.0246075731
GH1_5-18_1,SF-36_29,0.0246016637
GH_F_57A,SF-36_7,0.0245959077
DIET_27_32_5_AnsVal,SF-36_31,0.0245929658
GH_36-D_1,SF-36_5,0.0245928627
GH_36-D_6,SF-36_5,0.0245928627
GH1_5-18_4,SF-36_14,0.0245907941
HCU_29_AnsVal,HC_38_5,0.0245878696
GH1_5-18_1,SF-36_27,0.0245841201
RH_M_9G_L_1_AnsVal,SF-36_35,0.0245675307
RH_F_9A_F_4_AnsVal,SF-36_16,0.0245581049
ISQ_12-15_3_AnsVal,SF-36_11,0.0245540543
MW_19-23_5_AnsVal,HC_38_14,0.0245516942
MJM_5E_3-6_1_AnsVal,SF-36_28,0.0245386319
GH1_5-18_5,SF-36_28,0.0245320898
CTXD_34-38_2_AnsVal,SF-36_6,0.0245263974
GH_1-7_5,SF-36_6,0.0245246195
MW_1,HC_38_4,0.0245215836
DIET_27_32_1_AnsVal,SF-36_35,0.0245078454
DIET_27_32_2_AnsVal,SF-36_5,0.0244976936
CTXD_24-28_4_AnsVal,SF-36_9,0.0244921751
GH_9-14_1,SF-36_14,0.0244908135
MW_1,SF-36_9,0.0244660704
CTXD_50-54_4_AnsVal,HC_38_7,0.0244596461
MW_11-14_1_AnsVal,HC_38_16,0.0244384118
HCU_26_AnsVal,SF-36_29,0.0244091211
GH_44-48_3,SF-36_7,0.024403951
FSI_13,HC_38_4,0.0243992465
PHQ_2A-D_4_AnsVal,HC_38_1,0.0243920255
HCU_13_5,HC_37_1,0.0243834303
BF_55-58_2_AnsVal,SF-36_26,0.0243802868
GH_44-48_4,SF-36_16,0.0243791089
GH_44-48_6,SF-36_3,0.0243753286
CTXD_50-54_5_AnsVal,SF-36_11,0.0243689497
KW_47-51_4_AnsVal,HC_38_4,0.0243667727
GH_8-B_2,SF-36_6,0.0243570531
MW_11-14_1_AnsVal,HC_37_1,0.0243537826
GH_21-24_4,SF-36_19,0.0243521373
MW_6,SF-36_9,0.0243386121
KW_47-51_2_AnsVal,SF-36_3,0.0243376434
HCU_1_AnsVal,HC_37_1,0.0243285186
GH_1-7_1,SF-36_4,0.024322622
PHQ_2E-H_1_AnsVal,HC_37_1,0.0243105653
FSI_9-11_3_AnsText,HC_37_1,0.0243035309
GH_9-14_2,SF-36_10,0.0243020303
MJM_5A_5,SF-36_12,0.024295119
GH_29-33_6,SF-36_3,0.0242887774
ISQ_2-7_3_AnsVal,SF-36_7,0.0242815589
DEM_INC_3,SF-36_17,0.0242712465
DEM_INC_3,SF-36_29,0.0242608101
GH_79-82_4,SF-36_26,0.0242573712
RH_F_9A_F_3_AnsVal,SF-36_30,0.0242431823
MW_19-23_3_AnsVal,HC_37_4,0.0242393964
RH_8a_1_AnsVal,SF-36_14,0.0242297125
GH_44-48_5,SF-36_12,0.024215284
KW_56-57_2_AnsVal,SF-36_23,0.0242152356
RH_5A_4,SF-36_31,0.0242053743
MW_4B,SF-36_7,0.0242007692
GH_37-41_4,SF-36_35,0.024199506
PHQ_2E-H_3_AnsVal,HC_37_1,0.0241941579
MJM_3C_1,SF-36_28,0.024183852
HCU_11_4_AnsVal,SF-36_10,0.0241787379
BPI_1,SF-36_19,0.0241723508
MW_15-18_2_AnsVal,SF-36_9,0.0241617136
MW_15-18_2_AnsVal,HC_38_14,0.0241553742
MJM_1A,SF-36_11,0.0241411693
SUN_16,SF-36_10,0.0241400317
GH_F_57,SF-36_15,0.0241395189
BPI_E-G_1_AnsText,HC_38_15,0.0241390988
Sleep_1,SF-36_26,0.0241347035
GH_44-48_1,HC_37_5,0.0241345876
GH_8-B_2,SF-36_7,0.0241335652
BPI_A-D_3_AnsText,SF-36_26,0.0241328005
FSI_13,HC_37_4,0.0241305928
MW_7-10_2_AnsVal,SF-36_13,0.0241244143
ISQ_8-11_1_AnsVal,SF-36_3,0.0241218006
KW_39-42_4_AnsVal,SF-36_23,0.0241201413
RH_5A_2,SF-36_15,0.0241095072
SF-36_1,HC_38_4,0.0240989584
CTXD_47-49_3_AnsVal,SF-36_12,0.0240979794
HCU_24,SF-36_14,0.0240967953
RH_M_9G_L_1_AnsVal,HC_38_15,0.0240809347
GH_M_60-64_2,SF-36_16,0.0240774145
GH_79-82_4,SF-36_24,0.0240631849
DIET_24,SF-36_16,0.0240630516
HC_37_10_AnsVal,SF-36_18,0.0240628249
FSI_9-11_2_AnsText,HC_38_7,0.0240602835
GH_73-78_4,SF-36_30,0.0240481502
DIET_23,SF-36_26,0.0240391513
CTXD_39-43_2_AnsVal,HC_38_4,0.02403514
MJM_5A_5,SF-36_15,0.0240349619
ISQ_2-7_6_AnsVal,SF-36_28,0.0240298231
MJM_4A_3,SF-36_23,0.0240236163
GH_1-7_2,SF-36_10,0.0240159435
MJM_1B,SF-36_6,0.0240113936
KW_52-55_2_AnsVal,SF-36_14,0.0240108018
GH_M_60-64_4,SF-36_18,0.0240017465
KW_56-57_1_AnsVal,SF-36_30,0.0239993306
CTXD_47-49_1_AnsVal,HC_38_13,0.0239929133
HCU_4_AnsVal,HC_37_5,0.0239891332
GH_49-C_1,SF-36_36,0.0239872885
GH_49-C_5,SF-36_36,0.0239872885
GH_9-14_2,SF-36_16,0.0239763903
MW_4C,SF-36_12,0.0239756867
MJM_1D_2,HC_37_3,0.0239720959
RH_F_9A_F_5_AnsVal,SF-36_27,0.023958943
AUDIT-C_9D,SF-36_4,0.0239572483
GH_44-48_6,HC_37_5,0.0239510023
SF-36_8,HC_38_15,0.0239494585
MW_15-18_1_AnsVal,HC_38_3,0.0239403674
MJM_1D_3-5_3_AnsVal,HC_37_3,0.0239403538
DIET_27_32_1_AnsVal,SF-36_3,0.023934257
GH_37-41_1,SF-36_14,0.0239340143
MJM_1D_3-5_1_AnsVal,HC_37_3,0.0239199101
HC_38_17_AnsVal,HC_37_1,0.0239182804
SF-36_32,HC_38_7,0.0239164648
MEDS_8,SF-36_27,0.0239113428
GH_1-7_6,SF-36_7,0.0239100348
BPI_E-G_3_AnsText,HC_37_9,0.0239011034
SP_60A,HC_37_8,0.0238813008
MJM_5C,SF-36_30,0.0238591736
ISQ_8-11_1_AnsVal,SF-36_11,0.0238526469
KW_39-42_3_AnsVal,SF-36_27,0.0238419252
RH_5A_2,SF-36_28,0.0238291845
GH_37-41_5,SF-36_36,0.023818768
CTXD_29-33_1_AnsVal,HC_37_9,0.0238071314
GH1_5-18_4,SF-36_9,0.0238042307
HCU_27,SF-36_29,0.0237955266
RH_5A_3,SF-36_25,0.0237834729
BPI_E-G_3_AnsText,HC_38_4,0.0237796026
GH_1-7_1,HC_37_2,0.0237728405
GH_37-41_3,SF-36_34,0.0237723256
MJM_5A_2,SF-36_34,0.0237722107
BPI_A-D_3_AnsText,HC_38_15,0.02376875
KW_52-55_4_AnsVal,SF-36_28,0.0237648461
ISQ_8-11_3_AnsVal,HC_37_4,0.0237614642
SF-36_33,SF-36_15,0.0237547129
GH_20-A_1,SF-36_10,0.0237539696
GH_20-A_3,SF-36_10,0.0237539696
CTXD_47-49_3_AnsVal,SF-36_5,0.0237523787
ISQ_8-11_2_AnsVal,HC_37_4,0.0237509157
GH_1-7_8,SF-36_25,0.0237437135
GH1_5-18_3,SF-36_25,0.0237267398
GAD7_5A,SF-36_12,0.0237256807
PHQ_2E-H_3_AnsVal,HC_38_16,0.0237255251
GH_25-28_3,SF-36_15,0.0237195716
KW_43-46_1_AnsVal,HC_37_9,0.0237177218
AUDIT-C_9D,HC_38_1,0.0237119438
CTXD_39-43_3_AnsVal,HC_38_6,0.0236911185
KW_47-51_4_AnsVal,SF-36_16,0.0236852361
GH_F_59,SF-36_6,0.0236763654
MW_7-10_1_AnsVal,SF-36_4,0.0236756724
CTXD_47-49_1_AnsVal,HC_37_9,0.0236418354
FSI_12,SF-36_35,0.0236407857
MJM_5A_3,SF-36_7,0.0236398892
NPX_2-5_3_AnsVal,SF-36_35,0.0236343014
GH1_5-18_2,SF-36_19,0.0236304783
LTEQ_6_AnsVal,SF-36_17,0.0236293778
MW_15-18_2_AnsVal,HC_38_7,0.02361851
FSI_13,HC_37_5,0.0235826412
OC_3_AnsVal,SF-36_14,0.0235823566
SF-36_33,HC_37_1,0.0235738853
GH_44-48_4,SF-36_3,0.0235731179
RH_M_9G_L_5_AnsVal,HC_38_12,0.0235604448
MW_15-18_2_AnsVal,HC_37_9,0.0235554011
FSI_1-4_4_AnsText,HC_37_5,0.0235525053
DIET_27_32_6_AnsVal,SF-36_13,0.0235507602
CTXD_44-46_1_AnsVal,HC_37_1,0.0235436966
NPX_2-5_3_AnsVal,SF-36_36,0.0235380212
GH_79-82_1,SF-36_30,0.0235371171
MW_19-23_1_AnsVal,SF-36_12,0.0235280179
PHQ_2A-D_3_AnsVal,HC_37_5,0.0235270985
KW_52-55_1_AnsVal,HC_37_3,0.023516194
MJM_2D_1,SF-36_28,0.0235137145
KW_43-46_4_AnsVal,SF-36_15,0.0235131972
AUDIT-C_9,SF-36_9,0.0235112401
DEM_INSE_7,SF-36_25,0.0235103865
AUDIT-C_9,SF-36_10,0.0235066653
MW_11-14_3_AnsVal,HC_38_3,0.0235017269
DIET_27_32_3_AnsVal,SF-36_5,0.0234987306
BPI_A-D_4_AnsText,HC_38_15,0.0234906234
CTXD_34-38_1_AnsVal,SF-36_36,0.0234896734
DIET_27_32_1_AnsVal,SF-36_29,0.0234714661
MJM_5,SF-36_19,0.0234685214
DIET_24,SF-36_15,0.0234656305
HCU_F_19,HC_38_1,0.0234538107
BPI_A-D_2_AnsText,HC_37_4,0.0234488441
HCU_28A-E_A_AnsVal,HC_38_4,0.0234310124
ISQ_8-11_4_AnsVal,HC_38_16,0.0234284968
GH_44-48_5,SF-36_27,0.023423062
KW_43-46_3_AnsVal,SF-36_3,0.0234193736
KW_47-51_4_AnsVal,SF-36_13,0.0234190312
ISQ_2-7_5_AnsVal,HC_38_1,0.0234182566
MJM_1A,SF-36_25,0.0234134442
GH_9-14_2,SF-36_9,0.0234060184
CTXD_34-38_4_AnsVal,HC_37_4,0.0233989605
GH_69-71_2,SF-36_30,0.0233903155
GH_35-B_1,SF-36_36,0.0233892832
GH_35-B_4,SF-36_36,0.0233892832
GH_83-86_5,SF-36_6,0.0233861274
RH_M_9G_L_3_AnsVal,SF-36_23,0.0233716818
GAD7_5E,SF-36_13,0.0233713682
RH_8a_2_AnsVal,SF-36_10,0.0233543939
DIET_26,SF-36_31,0.0233477803
RH_7,SF-36_11,0.0233430248
GAD7_5E,SF-36_3,0.0233336466
ISQ_2-7_1_AnsVal,HC_38_15,0.0233321295
KW_52-55_4_AnsVal,HC_37_6,0.0233318129
GH_1-7_2,SF-36_30,0.0233301675
MW_7-10_4_AnsVal,SF-36_6,0.0233285545
SF-36_21,HC_37_5,0.0233284679
MW_1,SF-36_7,0.0233224245
HCU_M_16,SF-36_31,0.0233156566
KW_52-55_4_AnsVal,HC_37_5,0.0233101644
RH_F_9A_F_5_AnsVal,SF-36_29,0.0233099787
CTXD_39-43_1_AnsVal,HC_37_9,0.0233080634
CTXD_34-38_1_AnsVal,SF-36_3,0.0233077551
RH_3A,HC_38_9,0.023302104
GH_9-14_2,SF-36_15,0.0232857271
KW_52-55_1_AnsVal,SF-36_25,0.0232742471
GH_21-24_5,SF-36_24,0.0232742008
CTXD_34-38_1_AnsVal,SF-36_19,0.0232725429
GH_83-86_5,SF-36_4,0.0232716493
DEM_INSE_7,SF-36_26,0.0232587299
SF-36_33,SF-36_16,0.023258204
MJM_1A,SF-36_13,0.023256445
HCU_28A-E_E_AnsVal,SF-36_15,0.0232563977
GAD7_5D,HC_38_4,0.023252831
HCU_25_AnsVal,SF-36_14,0.023252447
GH_37-41_4,SF-36_5,0.0232425602
MW_4,SF-36_15,0.0232370877
ISQ_8-11_1_AnsVal,SF-36_36,0.0232347393
GH_21-24_5,HC_38_4,0.0232308525
DEM_RACE_9_6_AnsVal,HC_38_10,0.023220545
GH_20-A_1,SF-36_3,0.0232104814
GH_20-A_3,SF-36_3,0.0232104814
GH_21-24_2,HC_37_3,0.0231958118
ISQ_2-7_5_AnsVal,SF-36_11,0.0231854192
DEM_INSE_7,SF-36_24,0.0231816771
GH_37-41_4,SF-36_6,0.0231809496
GH_21-24_2,SF-36_29,0.0231808122
ISQ_8-11_2_AnsVal,SF-36_12,0.0231799659
GH_65-68_1,SF-36_29,0.0231751337
GH_37-41_1,SF-36_25,0.0231744046
KW_52-55_4_AnsVal,HC_38_1,0.0231736882
RH_5A_4,SF-36_15,0.0231735019
GH1_5-18_5,HC_38_6,0.0231571242
CTXD_34-38_1_AnsVal,SF-36_15,0.0231555878
CTXD_39-43_5_AnsVal,HC_37_1,0.0231511341
GH1_5-18_4,SF-36_5,0.0231447897
DEM_INC_3,SF-36_5,0.023137139
CTXD_50-54_5_AnsVal,SF-36_10,0.0231311336
SF-36_33,SF-36_25,0.023128569
RH_8a_2_AnsVal,SF-36_5,0.0231108191
KW_43-46_3_AnsVal,SF-36_25,0.023108776
GH_M_60-64_6,HC_37_6,0.0230925711
GH_9-14_3,SF-36_31,0.0230885837
SF-36_20,HC_38_8,0.0230856419
KW_43-46_3_AnsVal,HC_37_4,0.0230824572
FSI_5-8_4_AnsText,HC_37_3,0.0230795046
GH_69-71_2,SF-36_23,0.0230776148
GH_1-7_1,SF-36_18,0.0230738971
DIET_23,SF-36_5,0.0230520842
AUDIT-C_11-14_C_AnsVal,HC_38_10,0.0230493863
FSI_14,HC_37_4,0.0230488539
GH_34-A_2,SF-36_17,0.0230453638
HCU_29_AnsVal,HC_38_8,0.0230318911
GH_F_50-56_1,SF-36_29,0.0230186597
KW_47-51_4_AnsVal,HC_37_4,0.0230079261
AUDIT-C_9,SF-36_6,0.0229984125
GH_72-A_1,SF-36_6,0.0229947866
GH_72-A_3,SF-36_6,0.0229947866
SP_60A,HC_37_9,0.0229939659
GH_21-24_4,HC_38_15,0.0229901437
GH_36-D_2,SF-36_11,0.0229818019
FSI_15,HC_38_13,0.022977455
SUN_16,SF-36_7,0.0229755239
MW_11-14_3_AnsVal,SF-36_5,0.0229715228
CTXD_34-38_2_AnsVal,SF-36_10,0.0229694579
DEM_INS_5_AnsVal,HC_38_6,0.0229607524
FSI_14,HC_38_13,0.0229584722
CTXD_34-38_1_AnsVal,SF-36_14,0.0229542834
KW_47-51_2_AnsVal,HC_38_16,0.0229501622
ISQ_2-7_2_AnsVal,SF-36_7,0.0229406964
MJM_1A,SF-36_34,0.0229382265
MEDS_2B_AnsVal,SF-36_16,0.0229249071
CTXD_24-28_2_AnsVal,HC_38_1,0.0229139964
GH_37-41_3,SF-36_15,0.0229105765
CTXD_50-54_3_AnsVal,HC_37_9,0.0229028851
HCU_28A-E_B_AnsVal,SF-36_25,0.0228983042
CTXD_29-33_5_AnsVal,HC_37_9,0.0228959238
DIET_24,HC_38_12,0.0228905575
SP_61_AnsVal,HC_38_16,0.0228867678
CTXD_29-33_3_AnsVal,HC_37_2,0.0228776706
FSI_14,HC_38_16,0.0228734914
DIET_23,SF-36_24,0.0228722031
ISQ_2-7_5_AnsVal,HC_37_4,0.0228716945
DEM_INC_3,SF-36_14,0.0228702832
MEDS_5A_AnsVal,SF-36_9,0.0228555091
SF-36_2,SF-36_19,0.0228554289
MJM_2A,SF-36_6,0.0228482987
GH_29-33_3,SF-36_6,0.0228380808
GH_21-24_5,HC_37_5,0.0228268643
GH_37-41_3,SF-36_23,0.0227997837
MW_15-18_4_AnsVal,HC_38_7,0.0227883967
KW_56-57_2_AnsVal,HC_38_13,0.0227854092
MJM_5D,SF-36_19,0.0227815502
GH_9-14_5,SF-36_7,0.0227796051
HCU_13_1,SF-36_16,0.022776255
MJM_4A_1,SF-36_34,0.022773337
DIET_27_32_1_AnsVal,HC_38_15,0.0227616531
GH_M_60-64_5,SF-36_23,0.0227529584
MJM_1C,SF-36_17,0.0227457657
ISQ_2-7_5_AnsVal,HC_38_4,0.0227393007
CTXD_24-28_2_AnsVal,SF-36_11,0.0227239937
DEM_INC_3,SF-36_30,0.0227100067
MW_15-18_3_AnsVal,HC_38_15,0.022706105
GH_21-24_4,HC_38_4,0.0227053943
HCU_28A-E_B_AnsVal,SF-36_14,0.022704324
HCU_11_4_AnsVal,SF-36_5,0.0227032779
MW_19-23_4_AnsVal,SF-36_11,0.022698516
RH_8a_1_AnsVal,SF-36_10,0.0226918198
GH_65-68_2,SF-36_27,0.0226912749
GH_20-A_1,SF-36_36,0.0226879367
GH_20-A_3,SF-36_36,0.0226879367
DIET_27_32_1_AnsVal,HC_37_7,0.0226848001
CTXD_24-28_5_AnsVal,HC_38_7,0.0226783227
RH_8a_1_AnsVal,SF-36_13,0.0226767618
GH_44-48_6,SF-36_17,0.0226738574
MJM_1C,SF-36_3,0.0226736499
GH_37-41_4,SF-36_16,0.0226734896
RH_6,SF-36_10,0.0226649383
GH_9-14_7,SF-36_31,0.0226597439
GAD7_5A,HC_37_5,0.0226571693
GH_37-41_5,SF-36_4,0.0226146295
MW_19-23_3_AnsVal,SF-36_9,0.0226106558
CTXD_44-46_3_AnsVal,SF-36_19,0.0225890499
ISQ_8-11_2_AnsVal,SF-36_6,0.0225875464
GH_34-A_1,SF-36_6,0.0225772067
GH_34-A_3,SF-36_6,0.0225772067
GH_21-24_4,HC_38_6,0.0225650534
CTXD_39-43_3_AnsVal,HC_38_4,0.0225582866
RH_7,SF-36_26,0.0225474205
PHQ_2E-H_3_AnsVal,SF-36_6,0.0225420299
GAD7_5F,SF-36_3,0.0225394974
MJM_1A,SF-36_12,0.0225135414
GH_1-7_1,SF-36_5,0.0225086449
MW_7-10_1_AnsVal,HC_38_1,0.0225058744
GH_F_57,SF-36_16,0.0224914793
CTXD_24-28_2_AnsVal,SF-36_7,0.0224832626
GH_37-41_4,SF-36_10,0.0224773748
KW_52-55_2_AnsVal,SF-36_16,0.0224766191
DIET_27_32_1_AnsVal,SF-36_24,0.0224721987
GH_F_50-56_8,HC_37_6,0.0224591519
MJM_5A_5,SF-36_4,0.0224563114
SF-36_20,HC_38_14,0.0224550317
CTXD_39-43_2_AnsVal,HC_38_1,0.0224453387
ISQ_8-11_3_AnsVal,SF-36_35,0.0224383359
CTXD_44-46_3_AnsVal,SF-36_31,0.0224350069
MJM_2D_3-5_1_AnsVal,SF-36_28,0.0224327054
ISQ_2-7_4_AnsVal,SF-36_7,0.0224305629
GH_25-28_4,SF-36_11,0.0224249551
SP_60A,HC_38_8,0.0224240577
ISQ_8-11_2_AnsVal,HC_38_4,0.0224110287
MW_59,SF-36_6,0.0224079974
GH_M_60-64_4,SF-36_27,0.0223992957
GH_1-7_3,HC_38_3,0.022395182
GH_37-41_3,SF-36_4,0.0223949015
SP_60A,HC_38_4,0.0223931579
MW_7-10_2_AnsVal,SF-36_10,0.0223929662
GH_F_57,HC_37_6,0.0223823741
GH_44-48_6,SF-36_12,0.0223817495
DIET_27_32_2_AnsVal,SF-36_3,0.0223787946
GH_1-7_1,SF-36_23,0.0223666213
MJM_5,HC_38_4,0.022363199
MW_4A,SF-36_5,0.022354146
GH1_5-18_4,SF-36_17,0.0223536137
MW_1,HC_38_11,0.0223497316
GH_37-41_6,HC_38_16,0.0223494147
AUDIT-C_11-14_C_AnsVal,HC_37_1,0.0223436232
CTXD_34-38_2_AnsVal,HC_38_5,0.0223391107
MW_3,HC_38_15,0.022323482
GH_37-41_6,HC_38_8,0.0223234034
ISQ_2-7_2_AnsVal,SF-36_11,0.022319949
FSI_9-11_1_AnsText,HC_38_1,0.0223080969
HCU_4_AnsVal,SF-36_9,0.0223077949
GH_25-28_3,SF-36_16,0.0223018353
GH_20-A_2,SF-36_5,0.0223006219
GH_1-7_1,SF-36_10,0.0222941292
MEDS_5A_AnsVal,SF-36_19,0.0222910348
MJM_1A,SF-36_30,0.0222854315
MW_19-23_3_AnsVal,SF-36_6,0.0222833026
CTXD_47-49_2_AnsVal,HC_38_4,0.022283227
GH1_5-18_2,HC_38_6,0.0222684009
RH_F_9A_F_4_AnsVal,SF-36_17,0.0222643759
MJM_5B,SF-36_30,0.0222591645
GH1_5-18_4,SF-36_19,0.0222539255
CTXD_29-33_3_AnsVal,SF-36_6,0.0222461637
GH_9-14_7,SF-36_23,0.0222415571
SP_60A,HC_38_16,0.0222396719
GAD7_5B,HC_37_5,0.0222320645
FSI_15,HC_38_1,0.022226658
RH_8a_1_AnsVal,SF-36_17,0.0222195188
KW_39-42_2_AnsVal,SF-36_24,0.0222183181
CTXD_29-33_1_AnsVal,SF-36_35,0.0222025949
MW_11-14_2_AnsVal,HC_38_3,0.0221990541
GH_37-41_1,SF-36_36,0.0221940555
GH_73-78_2,SF-36_13,0.0221883482
GH_79-82_4,SF-36_35,0.022181812
RH_5A_8_AnsVal,SF-36_6,0.0221793653
MJM_2C,HC_38_3,0.0221768439
GH_65-68_3,SF-36_16,0.0221745761
GH1_5-18_3,HC_37_3,0.0221651131
GH_20-A_2,SF-36_3,0.0221601213
CTXD_29-33_3_AnsVal,SF-36_5,0.0221475434
GH_73-78_2,SF-36_15,0.022135546
DIET_27_32_2_AnsVal,SF-36_31,0.0221331365
DIET_27_32_3_AnsVal,SF-36_14,0.0221303055
MEDS_5,HC_38_15,0.0221232098
BF_55-58_4_AnsVal,SF-36_25,0.0221208371
KW_52-55_2_AnsVal,SF-36_3,0.0221207507
SF-36_2,HC_38_4,0.0221172762
RH_7,SF-36_10,0.0221159223
KW_39-42_2_AnsVal,SF-36_23,0.022099906
GH_M_60-64_4,HC_38_13,0.0220864979
