predictor,outcome,PPMC,pval,PPMC_abs
MJM_2,SF-36_24,-0.1800834894,1.83149761941977E-006,0.1800834894
SP_60A,HC_38_14,-0.1801385203,0.0002027356,0.1801385203
HCU_28A-E_A_AnsVal,HC_37_1,-0.1801483962,1.94473736770694E-006,0.1801483962
MJM_1D_3-5_1_AnsVal,SF-36_25,-0.1801566639,0.0006603221,0.1801566639
ISQ_8-11_3_AnsVal,SF-36_10,-0.1802164836,0.0002487561,0.1802164836
SF-36_2,SF-36_31,-0.1802574955,0.000001642,0.1802574955
MW_1,SF-36_6,-0.1803355137,1.74054968254666E-006,0.1803355137
MEDS_5,SF-36_35,-0.1803404889,1.6519088399983E-006,0.1803404889
RH_8a_1_AnsVal,SF-36_27,-0.1803816008,4.02463907520885E-006,0.1803816008
MW_19-23_1_AnsVal,SF-36_6,-0.1804290483,1.68950320798439E-006,0.1804290483
MW_1,HC_38_1,-0.1804464502,1.83714413940836E-006,0.1804464502
LTEQ_6_AnsVal,SF-36_34,-0.1805074445,1.76050165908753E-006,0.1805074445
GH_73-78_1,SF-36_12,-0.1805735307,1.57346678255478E-006,0.1805735307
GH_F_57A,SF-36_5,-0.1805924748,0.0665731628,0.1805924748
FSI_5-8_1_AnsText,HC_37_1,-0.1806873192,1.7485300497886E-006,0.1806873192
GH_79-82_3,SF-36_7,-0.180712697,1.51772508963995E-006,0.180712697
MW_6,SF-36_11,-0.1807157714,6.2714191462464E-006,0.1807157714
GH_M_60-64_1,SF-36_29,-0.1807496661,0.0239433034,0.1807496661
GH_1-7_8,SF-36_27,-0.1807918653,1.58145613331886E-006,0.1807918653
MJM_4A_2,SF-36_13,-0.1808164364,0.2238741156,0.1808164364
GAD7_5C,SF-36_3,-0.1808977396,1.72963485996138E-006,0.1808977396
GH_21-24_4,SF-36_12,-0.1809701976,1.46570815144627E-006,0.1809701976
PHQ_2E-H_1_AnsVal,SF-36_7,-0.1810794134,0.000001841,0.1810794134
MJM_1A,SF-36_6,-0.1810913691,0.000555199,0.1810913691
PHQ_2E-H_2_AnsVal,HC_38_1,-0.1811482673,0.000001762,0.1811482673
CTXD_29-33_3_AnsVal,SF-36_13,-0.1811638113,1.9178345302825E-006,0.1811638113
MJM_1,SF-36_12,-0.1813373711,1.39448573544429E-006,0.1813373711
CTXD_44-46_2_AnsVal,SF-36_5,-0.1814083792,0.00000156,0.1814083792
GAD7_5D,SF-36_3,-0.1814615669,1.60377560206858E-006,0.1814615669
MW_7-10_2_AnsVal,HC_37_1,-0.1814642545,1.81110600645967E-006,0.1814642545
RH_F_9A_F_4_AnsVal,SF-36_27,-0.1815477237,0.0002154931,0.1815477237
MJM_5C,SF-36_19,-0.1816200666,0.0001031994,0.1816200666
PHQ_2E-H_2_AnsVal,HC_37_1,-0.1816437569,1.64913851966947E-006,0.1816437569
AUDIT-C_9B,SF-36_13,-0.1816463299,0.0091446775,0.1816463299
MEDS_4,SF-36_11,-0.181740983,1.29718115403146E-006,0.181740983
KW_47-51_1_AnsVal,HC_38_16,-0.1817560523,1.56875154056522E-006,0.1817560523
GH_1-7_6,SF-36_4,-0.1818884298,1.31661767807182E-006,0.1818884298
GH_69-71_1,SF-36_18,-0.1818947116,1.31549312192533E-006,0.1818947116
AUDIT-C_11-14_A_AnsVal,SF-36_19,-0.1819564083,1.25962689420063E-006,0.1819564083
LTEQ_3_AnsVal,SF-36_23,-0.1819882975,1.36889764556375E-006,0.1819882975
KW_47-51_3_AnsVal,HC_38_15,-0.1820513274,1.56153794627832E-006,0.1820513274
ISQ_8-11_1_AnsVal,SF-36_4,-0.1821025054,0.0002022695,0.1821025054
MW_6,SF-36_6,-0.1821887047,5.34522718007964E-006,0.1821887047
MW_59,SF-36_5,-0.1822424962,1.21136466605464E-006,0.1822424962
MJM_1D_1,SF-36_3,-0.182290432,0.0005376899,0.182290432
CTXD_50-54_2_AnsVal,HC_37_1,-0.1823079715,1.53544119293724E-006,0.1823079715
MW_19-23_5_AnsVal,SF-36_4,-0.1823255578,1.40292372188367E-006,0.1823255578
GH_25-28_4,SF-36_10,-0.1823399594,1.17451104130322E-006,0.1823399594
GH_9-14_4,SF-36_12,-0.1823463235,0.000001237,0.1823463235
SF-36_20,HC_38_1,-0.1823672851,1.2553627346674E-006,0.1823672851
RH_M_9G_L_6_AnsVal,SF-36_27,-0.1824256083,0.2001006881,0.1824256083
LTEQ_3_AnsVal,SF-36_27,-0.1824330365,1.26625212569136E-006,0.1824330365
DIET_25,SF-36_24,-0.1824445329,1.17835651850834E-006,0.1824445329
RH_5A_3,SF-36_28,-0.1825101098,5.37226204308187E-005,0.1825101098
MW_4,SF-36_16,-0.1825123657,1.16746912689961E-006,0.1825123657
MJM_4A_1,SF-36_12,-0.1825933628,0.2192788308,0.1825933628
MEDS_8,SF-36_5,-0.1826225819,1.19124927470551E-006,0.1826225819
GH_79-82_1,SF-36_18,-0.1826458854,1.16671013409907E-006,0.1826458854
FSI_12,SF-36_12,-0.1826948004,1.17955544111061E-006,0.1826948004
ISQ_2-7_5_AnsVal,SF-36_12,-0.1827085593,0.000001481,0.1827085593
CTXD_24-28_3_AnsVal,SF-36_5,-0.182726984,1.30557324387456E-006,0.182726984
MW_15-18_2_AnsVal,HC_37_1,-0.1827411804,1.28025981619034E-006,0.1827411804
GH_1-7_6,SF-36_9,-0.182770244,1.18825311986461E-006,0.182770244
MJM_1C,SF-36_7,-0.1827776925,0.0005384762,0.1827776925
MEDS_8,SF-36_29,-0.1828782832,1.1708540153692E-006,0.1828782832
GAD7_5D,SF-36_4,-0.1829390644,1.31426094652347E-006,0.1829390644
GH_M_60-64_5,SF-36_10,-0.1829823524,0.0222304299,0.1829823524
GH_37-41_4,SF-36_28,-0.1830031329,1.15105229211511E-006,0.1830031329
PHQ_2E-H_4_AnsVal,SF-36_7,-0.1830275559,1.14721646898181E-006,0.1830275559
RH_F_9A_F_6_AnsVal,SF-36_30,-0.183055546,0.0221761113,0.183055546
GAD7_5F,SF-36_35,-0.1831327633,1.13083271369127E-006,0.1831327633
MJM_1C,SF-36_28,-0.1831357039,0.000524847,0.1831357039
ISQ_2-7_1_AnsVal,SF-36_9,-0.183197717,1.33842519347934E-006,0.183197717
DIET_27_32_2_AnsVal,HC_38_16,-0.1833700519,1.15464989040026E-006,0.1833700519
ISQ_2-7_1_AnsVal,SF-36_7,-0.1833804563,1.30581590299387E-006,0.1833804563
ISQ_8-11_1_AnsVal,SF-36_19,-0.1833844464,0.000181998,0.1833844464
SF-36_2,SF-36_16,-0.1834668262,1.0425287207091E-006,0.1834668262
GH_M_60-64_5,SF-36_18,-0.1834888812,0.0218568594,0.1834888812
GH_25-28_2,SF-36_4,-0.1836554625,9.80271502170133E-007,0.1836554625
GH_73-78_4,SF-36_6,-0.1836977116,0.00000101,0.1836977116
GH_69-71_2,SF-36_3,-0.1837153184,1.02564367912744E-006,0.1837153184
BF_55-58_1_AnsVal,SF-36_26,-0.1837193814,1.10088503013477E-006,0.1837193814
HCU_4_AnsVal,SF-36_11,-0.1837565549,9.66695628992742E-007,0.1837565549
GH_36-D_1,SF-36_9,-0.1837579647,1.01965126040254E-006,0.1837579647
GH_1-7_1,SF-36_16,-0.1838017882,1.05037109377232E-006,0.1838017882
MJM_1C,SF-36_4,-0.1838428826,0.0004897483,0.1838428826
RH_8a_1_AnsVal,SF-36_23,-0.1839246147,2.57351686963532E-006,0.1839246147
FSI_5-8_4_AnsText,SF-36_11,-0.1839525134,1.01064936811621E-006,0.1839525134
CTXD_50-54_1_AnsVal,SF-36_7,-0.1839766266,1.00730691048305E-006,0.1839766266
BF_55-58_1_AnsVal,SF-36_36,-0.184030235,1.07412570701426E-006,0.184030235
SF-36_21,SF-36_35,-0.1840779118,9.41433250410845E-007,0.1840779118
PHQ_2A-D_2_AnsVal,HC_37_1,-0.1840848644,1.25266322795249E-006,0.1840848644
GH_21-24_4,SF-36_31,-0.1841269162,9.69193460811225E-007,0.1841269162
MJM_5E_3-6_3_AnsVal,SF-36_28,-0.1841648235,9.15654085630918E-005,0.1841648235
GH_21-24_2,SF-36_25,-0.1842160946,9.23639242064755E-007,0.1842160946
NPX_1,SF-36_11,-0.184274591,9.49677173865395E-007,0.184274591
MJM_4A_1,SF-36_3,-0.1842760502,0.2149879605,0.1842760502
CTXD_34-38_2_AnsVal,SF-36_35,-0.184277716,1.07633134165632E-006,0.184277716
RH_F_9A_F_4_AnsVal,SF-36_23,-0.1843072033,0.0001686019,0.1843072033
AUDIT-C_11-14_A_AnsVal,SF-36_25,-0.1845536244,8.81523249996189E-007,0.1845536244
MJM_5A_3,SF-36_10,-0.1845955751,7.33372661923008E-005,0.1845955751
FSI_9-11_2_AnsText,HC_38_1,-0.1846670613,1.03913968901006E-006,0.1846670613
GH_37-41_1,SF-36_16,-0.1846685144,8.9944652814586E-007,0.1846685144
KW_52-55_4_AnsVal,HC_37_4,-0.1846912246,1.0737460622477E-006,0.1846912246
GH_44-48_1,SF-36_28,-0.1847557292,9.21315975094351E-007,0.1847557292
KW_43-46_3_AnsVal,HC_37_9,-0.1847710905,9.88165604888562E-007,0.1847710905
HC_37_10_AnsVal,SF-36_35,-0.184840294,8.94349839311062E-007,0.184840294
GAD7_5E,SF-36_16,-0.1849122621,9.18088092458623E-007,0.1849122621
GH_34-A_2,SF-36_5,-0.1850970996,8.17561097537672E-007,0.1850970996
ISQ_8-11_4_AnsVal,SF-36_10,-0.1851421022,0.000163222,0.1851421022
KW_47-51_4_AnsVal,HC_38_15,-0.1851448005,1.00934439769782E-006,0.1851448005
GH_25-28_2,SF-36_3,-0.185201829,8.05758981967158E-007,0.185201829
GH_M_60-64_5,SF-36_7,-0.1852511843,0.0205989823,0.1852511843
ISQ_2-7_1_AnsVal,SF-36_5,-0.1852648951,1.01110168110398E-006,0.1852648951
CTXD_47-49_2_AnsVal,SF-36_35,-0.18527802,1.02777373372946E-006,0.18527802
GH_69-71_2,SF-36_14,-0.1853654034,8.16770532244262E-007,0.1853654034
MW_19-23_4_AnsVal,SF-36_5,-0.1853791654,8.76620559110476E-007,0.1853791654
GH_44-48_1,SF-36_16,-0.185431961,8.24102594325731E-007,0.185431961
BPI_A-D_3_AnsText,SF-36_19,-0.1854686819,0.0018999985,0.1854686819
GH_25-28_2,SF-36_16,-0.1856004642,7.76313892879137E-007,0.1856004642
CTXD_50-54_3_AnsVal,SF-36_10,-0.1856382097,9.60845147835716E-007,0.1856382097
CTXD_50-54_1_AnsVal,HC_38_1,-0.1856451052,8.60569708715164E-007,0.1856451052
DEM_EMPL_4_AnsVal,SF-36_12,-0.1856535534,8.1386897626204E-007,0.1856535534
MJM_4A_3,SF-36_26,-0.1856630068,0.211495436,0.1856630068
DIET_27_32_5_AnsVal,HC_38_15,-0.1857734143,9.43242506995428E-007,0.1857734143
MJM_1D_3-5_2_AnsVal,HC_37_1,-0.1857750837,0.0004677379,0.1857750837
MEDS_5A_AnsVal,SF-36_15,-0.1858530842,8.67319240355023E-007,0.1858530842
FSI_9-11_2_AnsText,HC_37_1,-0.1859578077,8.70669081080506E-007,0.1859578077
MJM_4A_2,HC_37_5,-0.1860005853,0.2106514037,0.1860005853
SP_60B,HC_38_14,-0.1860686241,0.002544478,0.1860686241
CTXD_50-54_5_AnsVal,SF-36_6,-0.1861952985,7.83141481794898E-007,0.1861952985
MJM_1,SF-36_7,-0.1862345135,6.97820837034947E-007,0.1862345135
CTXD_44-46_3_AnsVal,SF-36_24,-0.1862653107,8.3458895054868E-007,0.1862653107
NPX_1,SF-36_18,-0.1862677979,7.33838477337146E-007,0.1862677979
CTXD_50-54_3_AnsVal,SF-36_6,-0.1863062464,8.93073285521557E-007,0.1863062464
GH_79-82_1,SF-36_35,-0.1863747753,7.09852399090644E-007,0.1863747753
MEDS_5,SF-36_24,-0.1865014772,7.103537140163E-007,0.1865014772
MW_19-23_1_AnsVal,SF-36_9,-0.1865843855,7.2850213609541E-007,0.1865843855
MJM_1A,SF-36_15,-0.1866940055,0.0003620726,0.1866940055
HCU_28A-E_B_AnsVal,SF-36_17,-0.1867122046,0.000001244,0.1867122046
BPI_4,SF-36_28,-0.1867848947,0.0015383263,0.1867848947
HCU_28A-E_B_AnsVal,SF-36_28,-0.1867948537,1.23036042964279E-006,0.1867948537
SF-36_2,SF-36_14,-0.1868126153,6.4361460170721E-007,0.1868126153
MW_3,SF-36_13,-0.1869423466,6.43791103603822E-007,0.1869423466
GH_21-24_5,SF-36_34,-0.1870502825,6.34133368892345E-007,0.1870502825
GH_37-41_2,SF-36_13,-0.1870536384,6.45655884248222E-007,0.1870536384
MW_6,HC_37_1,-0.1870711602,3.10965604207417E-006,0.1870711602
SF-36_1,HC_38_1,-0.1871431505,6.61648649382476E-007,0.1871431505
KW_43-46_1_AnsVal,SF-36_34,-0.1871617414,0.000000636,0.1871617414
PHQ_2E-H_2_AnsVal,SF-36_12,-0.1871970172,7.33830324103809E-007,0.1871970172
DIET_24,SF-36_19,-0.1872104647,5.97526430428507E-007,0.1872104647
GH_1-7_7,SF-36_3,-0.1872215622,6.42442292118165E-007,0.1872215622
GH_25-28_3,SF-36_10,-0.187223484,5.96433715160255E-007,0.187223484
GH_79-82_3,SF-36_17,-0.1872288374,6.41789116291037E-007,0.1872288374
GH_37-41_4,SF-36_3,-0.1872821848,6.13852579851006E-007,0.1872821848
CTXD_34-38_3_AnsVal,SF-36_24,-0.1872902374,0.000000738,0.1872902374
HCU_26_AnsVal,HC_37_6,-0.1874039149,0.000000638,0.1874039149
PHQ_2A-D_2_AnsVal,SF-36_9,-0.187456531,7.34694999911967E-007,0.187456531
CTXD_47-49_2_AnsVal,HC_37_1,-0.1874749884,8.04129800985498E-007,0.1874749884
RH_F_9A_F_3_AnsVal,SF-36_26,-0.1875740959,7.83057345468807E-005,0.1875740959
MW_15-18_1_AnsVal,SF-36_7,-0.1876020901,6.56135881388739E-007,0.1876020901
GH_44-48_5,SF-36_14,-0.1877255958,5.87631489200859E-007,0.1877255958
GH_73-78_2,SF-36_6,-0.1877973963,0.000000571,0.1877973963
ISQ_12-15_3_AnsVal,SF-36_12,-0.187805779,0.0001306353,0.187805779
PHQ_2A-D_2_AnsVal,SF-36_3,-0.1878074395,6.99873842692655E-007,0.1878074395
MJM_1,SF-36_28,-0.1879189407,5.71887501928287E-007,0.1879189407
GH_9-14_3,SF-36_29,-0.1879205821,5.71755596046786E-007,0.1879205821
KW_52-55_3_AnsVal,SF-36_36,-0.1879461813,6.61398903841576E-007,0.1879461813
OC_3_AnsVal,SF-36_6,-0.187965789,8.56628546118393E-007,0.187965789
DIET_27_32_5_AnsVal,SF-36_36,-0.1879772812,6.58545825177354E-007,0.1879772812
GH_73-78_2,SF-36_3,-0.1879818615,5.56373545713847E-007,0.1879818615
MW_15-18_2_AnsVal,SF-36_12,-0.1879918435,5.87583340720199E-007,0.1879918435
GH_M_60-64_4,SF-36_4,-0.1880172665,0.0187507065,0.1880172665
ISQ_2-7_6_AnsVal,SF-36_4,-0.1883517633,6.73766629440204E-007,0.1883517633
RH_M_9G_L_6_AnsVal,SF-36_23,-0.1883691717,0.1855823287,0.1883691717
GH_25-28_2,SF-36_15,-0.1884752706,5.28816776994206E-007,0.1884752706
GH_36-D_6,SF-36_36,-0.1885156002,5.35778285309586E-007,0.1885156002
MJM_1D_3-5_2_AnsVal,SF-36_18,-0.188547365,0.0003753529,0.188547365
PHQ_2E-H_2_AnsVal,SF-36_4,-0.1885995144,5.81620170142643E-007,0.1885995144
MW_19-23_4_AnsVal,SF-36_4,-0.1887143389,0.000000541,0.1887143389
HCU_26_AnsVal,SF-36_9,-0.1887194128,4.92060921499429E-007,0.1887194128
SF-36_2,SF-36_10,-0.1887775389,4.78933842001711E-007,0.1887775389
CTXD_24-28_2_AnsVal,HC_37_1,-0.1888416182,5.94924399873749E-007,0.1888416182
ISQ_8-11_3_AnsVal,HC_38_1,-0.1888459678,0.0001317522,0.1888459678
MJM_5E_3-6_1_AnsVal,SF-36_18,-0.188882318,0.000055303,0.188882318
MJM_1A,SF-36_4,-0.1889018829,0.000307101,0.1889018829
FSI_1-4_2_AnsText,SF-36_24,-0.1889884187,5.50796201757332E-007,0.1889884187
GH_M_60-64_5,SF-36_24,-0.1890396573,0.018104867,0.1890396573
AUDIT-C_9B,SF-36_16,-0.1890815173,0.0066232184,0.1890815173
GH_44-48_4,SF-36_15,-0.1890943408,5.03202722841509E-007,0.1890943408
GH_73-78_2,SF-36_11,-0.1890945746,4.66590999211702E-007,0.1890945746
ISQ_2-7_1_AnsVal,SF-36_19,-0.1892263849,5.85544749478522E-007,0.1892263849
MW_11-14_2_AnsVal,SF-36_4,-0.1893229533,4.96536586183608E-007,0.1893229533
RH_8a_2_AnsVal,SF-36_36,-0.1893751246,1.37220420946077E-006,0.1893751246
GH1_5-18_4,SF-36_16,-0.1894270515,4.53594147885417E-007,0.1894270515
GH_73-78_4,SF-36_14,-0.1894338074,4.5315961139698E-007,0.1894338074
BPI_E-G_2_AnsText,SF-36_25,-0.1894606994,0.0013639796,0.1894606994
MW_4,SF-36_14,-0.189547555,4.29307638757498E-007,0.189547555
NPX_2-5_1_AnsVal,SF-36_12,-0.1895836025,0.0005907876,0.1895836025
MW_15-18_3_AnsVal,SF-36_15,-0.1897671857,4.84429470728578E-007,0.1897671857
NPX_1,SF-36_7,-0.1898911743,4.41132628779525E-007,0.1898911743
GH_37-41_1,SF-36_9,-0.1899131047,4.23333024693591E-007,0.1899131047
FSI_1-4_1_AnsText,HC_37_1,-0.1900289066,4.75860831165904E-007,0.1900289066
GH_M_60-64_5,SF-36_31,-0.1900851193,0.01746449,0.1900851193
CTXD_29-33_3_AnsVal,SF-36_16,-0.1900903665,5.60150989583076E-007,0.1900903665
BF_55-58_4_AnsVal,SF-36_36,-0.1901097434,4.98189880769587E-007,0.1901097434
GH_1-7_6,SF-36_29,-0.1902318506,4.2841358058392E-007,0.1902318506
MW_7-10_4_AnsVal,SF-36_3,-0.1902344941,4.71180946341029E-007,0.1902344941
GH_37-41_2,SF-36_14,-0.1902454595,4.03770101141117E-007,0.1902454595
MJM_5C,SF-36_18,-0.1902903215,4.66735441681355E-005,0.1902903215
GH_1-7_3,SF-36_31,-0.1903232614,4.3105594598309E-007,0.1903232614
NPX_2-5_3_AnsVal,SF-36_19,-0.1903586034,0.0006437752,0.1903586034
GH_44-48_6,SF-36_27,-0.1904409961,0.000000408,0.1904409961
MEDS_5A_AnsVal,SF-36_14,-0.1906009624,4.30608825848376E-007,0.1906009624
MW_4B,SF-36_12,-0.1906106747,0.0015876884,0.1906106747
CTXD_34-38_2_AnsVal,SF-36_12,-0.1906176131,4.46396977512221E-007,0.1906176131
CTXD_50-54_4_AnsVal,HC_37_1,-0.1906876027,4.17271390273037E-007,0.1906876027
CTXD_50-54_2_AnsVal,SF-36_3,-0.1907045653,4.49498051737396E-007,0.1907045653
DIET_25,SF-36_17,-0.1907843876,3.73884699151079E-007,0.1907843876
GAD7_5F,HC_38_1,-0.1907925732,4.11103552514703E-007,0.1907925732
ISQ_2-7_5_AnsVal,HC_37_1,-0.1908042907,5.26944792695198E-007,0.1908042907
ISQ_2-7_6_AnsVal,SF-36_29,-0.1908150445,4.96659447554944E-007,0.1908150445
GH_79-82_1,SF-36_19,-0.1908611248,3.69806611225509E-007,0.1908611248
BPI_1,SF-36_11,-0.1908833989,3.68630932946531E-007,0.1908833989
ISQ_2-7_3_AnsVal,SF-36_9,-0.190951172,5.3654101516058E-007,0.190951172
MJM_5,SF-36_28,-0.1909945665,3.69869374084095E-007,0.1909945665
RH_M_9G_L_3_AnsVal,SF-36_27,-0.1910123655,0.0253592627,0.1910123655
DEM_MAR_2,SF-36_6,-0.1911114642,3.70821821283554E-007,0.1911114642
GH1_5-18_4,SF-36_28,-0.1911600806,3.61223075945215E-007,0.1911600806
MJM_1D_3-5_1_AnsVal,SF-36_17,-0.1913926398,0.0002925238,0.1913926398
PHQ_2A-D_3_AnsVal,SF-36_12,-0.1914919915,3.65058077323502E-007,0.1914919915
GH_25-28_3,SF-36_4,-0.1915097373,3.24211825033036E-007,0.1915097373
GH_90,SF-36_3,-0.1915324331,0.000000356,0.1915324331
CTXD_24-28_4_AnsVal,SF-36_6,-0.1915468862,3.91385283524434E-007,0.1915468862
MW_6,SF-36_12,-0.1915873005,1.70182001376081E-006,0.1915873005
GH1_5-18_4,SF-36_29,-0.1916051743,3.32423583700438E-007,0.1916051743
MW_1,SF-36_11,-0.1916462936,3.57108474803954E-007,0.1916462936
GH_37-41_1,SF-36_5,-0.1916543301,3.30086479959454E-007,0.1916543301
GH_44-48_4,SF-36_7,-0.1916657935,0.000000336,0.1916657935
RH_M_9G_L_5_AnsVal,HC_37_4,-0.1917190037,0.0237630876,0.1917190037
RH_5A_3,SF-36_18,-0.1917454671,2.08327104448963E-005,0.1917454671
OC_3_AnsVal,SF-36_15,-0.1917505564,5.18763451691232E-007,0.1917505564
DIET_26,SF-36_27,-0.1917971038,3.23387736299911E-007,0.1917971038
MW_11-14_3_AnsVal,SF-36_13,-0.1918342655,3.83107843164432E-007,0.1918342655
OC_3_AnsVal,SF-36_9,-0.19196038,4.94148366949789E-007,0.19196038
GAD7_5B,SF-36_13,-0.1920616759,3.85667875493468E-007,0.1920616759
CTXD_50-54_1_AnsVal,HC_37_1,-0.1920843726,3.48758579001689E-007,0.1920843726
SP_61_AnsVal,HC_37_5,-0.1921322002,3.6723793291543E-007,0.1921322002
MW_19-23_1_AnsVal,SF-36_10,-0.1921526764,3.25764365269357E-007,0.1921526764
GH_73-78_2,SF-36_10,-0.1922677486,2.96382952011961E-007,0.1922677486
ISQ_2-7_2_AnsVal,SF-36_9,-0.1923151432,4.26555752174924E-007,0.1923151432
CTXD_50-54_5_AnsVal,HC_38_1,-0.1923760841,3.54720166149189E-007,0.1923760841
GH_F_59,SF-36_9,-0.192575549,6.57709513967978E-006,0.192575549
GH_73-78_4,SF-36_5,-0.1926470804,2.86137938315289E-007,0.1926470804
MJM_1D_1,SF-36_4,-0.19273975,0.0002439699,0.19273975
ISQ_8-11_3_AnsVal,HC_37_1,-0.1927595548,9.27787803679045E-005,0.1927595548
GH_69-71_2,SF-36_25,-0.1928092011,2.85055555958721E-007,0.1928092011
DEM_EMPL_4_AnsVal,SF-36_7,-0.192854161,2.88825623607889E-007,0.192854161
GH_79-82_3,SF-36_16,-0.1929955966,2.77491031367537E-007,0.1929955966
GH_M_60-64_2,SF-36_25,-0.1930140711,0.0157740431,0.1930140711
MJM_1D_2,SF-36_35,-0.19307054,0.0002477511,0.19307054
GH_36-D_3,SF-36_9,-0.1930955727,2.73513768957024E-007,0.1930955727
MJM_2D_3-5_2_AnsVal,SF-36_18,-0.1931487349,0.000121395,0.1931487349
GH_29-33_4,SF-36_7,-0.1932088909,2.69072148482473E-007,0.1932088909
MJM_1,SF-36_11,-0.1932298325,2.52866023055067E-007,0.1932298325
RH_5A_4,SF-36_4,-0.1934251091,1.72184404734995E-005,0.1934251091
GH_20-A_2,SF-36_10,-0.1934379492,2.50228656238611E-007,0.1934379492
GH_79-82_4,SF-36_28,-0.1934575751,2.647432520673E-007,0.1934575751
MJM_4A_2,SF-36_4,-0.1935524153,0.1923821746,0.1935524153
HCU_25_AnsVal,SF-36_3,-0.1936145878,2.58801415758879E-007,0.1936145878
ISQ_12-15_3_AnsVal,SF-36_10,-0.1936874297,7.58922873379335E-005,0.1936874297
ISQ_12-15_3_AnsVal,HC_37_1,-0.1936887038,8.06299472852681E-005,0.1936887038
MW_1,SF-36_4,-0.1937255138,0.000000265,0.1937255138
KW_52-55_1_AnsVal,HC_38_16,-0.1937709076,2.9646945802138E-007,0.1937709076
GH_M_60-64_5,SF-36_17,-0.1937907234,0.0156879479,0.1937907234
SF-36_33,SF-36_23,-0.1938101535,2.46643865245504E-007,0.1938101535
PHQ_2E-H_3_AnsVal,SF-36_5,-0.1938105896,2.83331321022525E-007,0.1938105896
FSI_5-8_3_AnsText,SF-36_35,-0.1939586915,2.82929830222782E-007,0.1939586915
AUDIT-C_9B,SF-36_9,-0.193970541,0.0054378769,0.193970541
OC_3_AnsVal,SF-36_16,-0.1939784625,3.72581820563748E-007,0.1939784625
GH_M_60-64_2,SF-36_4,-0.1940672752,0.0152020117,0.1940672752
KW_39-42_3_AnsVal,SF-36_26,-0.1942030731,2.67792177211469E-007,0.1942030731
SP_60B,SF-36_30,-0.1942130007,0.0015846878,0.1942130007
GH_73-78_4,SF-36_13,-0.1942242568,2.3225683402914E-007,0.1942242568
GH_F_50-56_2,SF-36_31,-0.1943421844,5.49747389113577E-006,0.1943421844
GAD7_5C,SF-36_13,-0.1943668763,2.72192012861756E-007,0.1943668763
OC_3_AnsVal,SF-36_7,-0.194369078,3.52642668935607E-007,0.194369078
KW_56-57_2_AnsVal,SF-36_27,-0.1943695673,2.56291027665887E-007,0.1943695673
ISQ_12-15_4_AnsVal,SF-36_6,-0.1945234549,7.20019014672762E-005,0.1945234549
GH_25-28_2,SF-36_6,-0.1945279365,2.13527518788154E-007,0.1945279365
RH_M_9G_L_4_AnsVal,SF-36_34,-0.1946100048,0.0226781422,0.1946100048
MW_11-14_4_AnsVal,SF-36_13,-0.1946505615,2.66597693559017E-007,0.1946505615
GAD7_5E,SF-36_15,-0.1946628924,0.000000236,0.1946628924
CTXD_34-38_3_AnsVal,SF-36_3,-0.1946927664,2.49553397740684E-007,0.1946927664
BPI_4,SF-36_3,-0.194696106,0.0009528943,0.194696106
MJM_1A,SF-36_5,-0.1950080934,0.0001969055,0.1950080934
GH_21-24_5,HC_38_6,-0.1950329636,2.14911127273332E-007,0.1950329636
MW_15-18_2_AnsVal,SF-36_6,-0.19515403,0.000000207,0.19515403
SP_61_AnsVal,HC_37_9,-0.195154255,2.382040546137E-007,0.195154255
ISQ_2-7_6_AnsVal,SF-36_14,-0.1951819097,2.62342898436861E-007,0.1951819097
CTXD_29-33_1_AnsVal,SF-36_6,-0.1951969041,2.09843267626301E-007,0.1951969041
MJM_5E_3-6_2_AnsVal,SF-36_25,-0.1953041031,3.21416678228648E-005,0.1953041031
GH_M_60-64_4,SF-36_3,-0.195304452,0.0142358864,0.195304452
HCU_24,SF-36_13,-0.1954030191,1.87874494014917E-007,0.1954030191
GH_25-28_1,SF-36_14,-0.1954743989,1.85918473795379E-007,0.1954743989
MJM_1,SF-36_13,-0.1954779949,1.89603224018937E-007,0.1954779949
CTXD_50-54_4_AnsVal,SF-36_11,-0.195480731,1.89527264643734E-007,0.195480731
GH_73-78_4,SF-36_3,-0.1954830643,1.89462510556123E-007,0.1954830643
ISQ_12-15_1_AnsVal,SF-36_15,-0.1954994891,0.000070319,0.1954994891
MW_19-23_4_AnsVal,SF-36_3,-0.1955376535,2.03743895583753E-007,0.1955376535
ISQ_8-11_1_AnsVal,SF-36_10,-0.1955566801,6.44342693419768E-005,0.1955566801
GH_M_60-64_6,HC_37_5,-0.1955795647,0.0150643837,0.1955795647
MJM_5E_1,SF-36_17,-0.1955868317,2.88235891245728E-005,0.1955868317
DEM_INSP_6_AnsVal,HC_37_6,-0.1956094563,2.14209941027178E-007,0.1956094563
MEDS_5,SF-36_25,-0.195619656,1.8949493861966E-007,0.195619656
PHQ_2A-D_2_AnsVal,SF-36_11,-0.1956486899,2.2629728806966E-007,0.1956486899
NPX_2-5_4_AnsVal,SF-36_28,-0.195707896,0.000363263,0.195707896
PHQ_2A-D_2_AnsVal,SF-36_7,-0.1957420185,2.27823957141171E-007,0.1957420185
MEDS_8,SF-36_7,-0.1957521,1.85855983829779E-007,0.1957521
CTXD_39-43_3_AnsVal,SF-36_4,-0.1958524182,1.90707133455206E-007,0.1958524182
